,outcome
14304,0
14305,0
14306,0
14307,0
14308,0
14309,0
14310,0
14311,1
14312,0
14313,0
14314,0
14315,0
14316,0
14317,0
14318,0
14319,0
14320,1
14321,1
14322,0
14323,1
14324,0
14325,1
14326,0
14327,0
14328,1
14329,0
14330,1
14331,0
14332,0
14333,0
14334,1
14335,0
14336,1
14337,1
14338,1
14339,0
14340,0
14341,0
14342,1
14343,0
14344,0
14345,1
14346,1
14347,1
14348,0
14349,1
14350,0
14351,0
14352,0
14353,0
14354,0
14355,0
14356,0
14357,1
14358,0
14359,1
14360,0
14361,0
14362,1
14363,0
14364,1
14365,1
14366,0
14367,0
14368,1
14369,1
14370,0
14371,1
14372,0
14373,0
14374,1
14375,0
14376,0
14377,0
14378,0
14379,1
14380,0
14381,0
14382,0
14383,1
14384,1
14385,0
14386,1
14387,1
14388,1
14389,0
14390,0
14391,1
14392,0
14393,1
14394,0
14395,0
14396,0
14397,0
14398,1
14399,1
14400,0
14401,0
14402,0
14403,1
14404,1
14405,0
14406,1
14407,0
14408,0
14409,0
14410,1
14411,1
14412,0
14413,0
14414,0
14415,1
14416,0
14417,0
14418,0
14419,0
14420,1
14421,0
14422,0
14423,0
14424,0
14425,0
14426,1
14427,1
14428,0
14429,1
14430,0
14431,1
14432,0
14433,0
14434,1
14435,0
14436,1
14437,1
14438,1
14439,0
14440,0
14441,1
14442,0
14443,0
14444,0
14445,1
14446,0
14447,0
14448,0
14449,0
14450,0
14451,0
14452,0
14453,0
14454,0
14455,1
14456,0
14457,1
14458,0
14459,1
14460,1
14461,1
14462,0
14463,1
14464,1
14465,1
14466,0
14467,1
14468,1
14469,0
14470,0
14471,1
14472,0
14473,1
14474,0
14475,1
14476,0
14477,1
14478,0
14479,0
14480,0
14481,0
14482,0
14483,0
14484,1
14485,1
14486,1
14487,1
14488,1
14489,1
14490,0
14491,1
14492,1
14493,0
14494,0
14495,0
14496,1
14497,1
14498,0
14499,1
14500,0
14501,1
14502,1
14503,1
14504,1
14505,0
14506,0
14507,0
14508,1
14509,0
14510,0
14511,1
14512,0
14513,1
14514,1
14515,1
14516,0
14517,0
14518,0
14519,0
14520,1
14521,0
14522,1
14523,1
14524,0
14525,0
14526,1
14527,0
14528,1
14529,1
14530,0
14531,0
14532,1
14533,0
14534,1
14535,1
14536,1
14537,0
14538,1
14539,0
14540,1
14541,0
14542,0
14543,0
14544,1
14545,0
14546,1
14547,0
14548,1
14549,0
14550,1
14551,0
14552,0
14553,1
14554,1
14555,0
14556,0
14557,1
14558,0
14559,1
14560,1
14561,1
14562,1
14563,0
14564,0
14565,1
14566,0
14567,1
14568,0
14569,0
14570,0
14571,1
14572,0
14573,1
14574,1
14575,0
14576,1
14577,1
14578,1
14579,0
14580,0
14581,1
14582,1
14583,0
14584,0
14585,0
14586,0
14587,0
14588,1
14589,1
14590,0
14591,1
14592,0
14593,1
14594,0
14595,1
14596,0
14597,0
14598,1
14599,1
14600,1
14601,1
14602,0
14603,1
14604,1
14605,1
14606,1
14607,1
14608,0
14609,0
14610,1
14611,1
14612,1
14613,0
14614,0
14615,0
14616,0
14617,1
14618,0
14619,1
14620,1
14621,1
14622,1
14623,1
14624,0
14625,0
14626,0
14627,0
14628,1
14629,1
14630,0
14631,0
14632,1
14633,0
14634,0
14635,1
14636,1
14637,0
14638,0
14639,0
14640,1
14641,0
14642,1
14643,1
14644,1
14645,0
14646,0
14647,0
14648,0
14649,1
14650,0
14651,0
14652,0
14653,1
14654,1
14655,1
14656,0
14657,1
14658,0
14659,0
14660,1
14661,0
14662,0
14663,0
14664,0
14665,1
14666,1
14667,1
14668,1
14669,1
14670,1
14671,0
14672,0
14673,0
14674,1
14675,1
14676,0
14677,1
14678,0
14679,0
14680,0
14681,1
14682,0
14683,0
14684,0
14685,1
14686,0
14687,1
14688,1
14689,1
14690,1
14691,0
14692,1
14693,1
14694,1
14695,1
14696,0
14697,0
14698,0
14699,1
14700,0
14701,0
14702,1
14703,0
14704,0
14705,1
14706,0
14707,0
14708,1
14709,1
14710,0
14711,1
14712,0
14713,0
14714,0
14715,0
14716,0
14717,0
14718,1
14719,1
14720,0
14721,0
14722,0
14723,0
14724,1
14725,1
14726,0
14730,1
14733,0
14734,1
14735,1
14736,0
14737,1
14738,0
14739,1
14740,0
14741,0
14742,1
14743,1
14744,1
14745,1
14746,1
14747,0
14748,1
14749,0
14750,1
14751,0
14752,0
14753,0
14754,0
14755,0
14756,1
14757,0
14758,1
14759,0
14760,0
14761,1
14762,1
14763,0
14764,0
14765,0
14766,1
14767,1
14768,0
14769,0
14770,1
14771,1
14772,1
14773,0
14774,1
14775,1
14776,0
14777,0
14778,1
14779,0
14780,0
14781,0
14782,1
14783,1
14784,1
14785,1
14786,0
14787,1
14788,0
14789,0
14790,0
14791,1
14792,0
14793,0
14794,1
14795,0
14796,0
14797,1
14798,1
14799,1
14800,0
14801,1
14802,0
14803,1
14804,0
14805,0
14806,1
14807,0
14808,1
14809,1
14810,0
14811,0
14812,1
14813,0
14814,1
14815,1
14816,0
14817,1
14818,1
14819,1
14820,0
14821,0
14822,1
14823,0
14824,0
14825,0
14826,0
14827,0
14828,0
14829,1
14830,0
14831,1
14832,1
14833,0
14834,1
14835,0
14836,0
14837,1
14838,0
14839,0
14840,1
14841,0
14842,0
14843,1
14844,1
14845,1
14846,0
14847,1
14848,1
14849,0
14850,1
14851,0
14852,1
14853,0
14854,0
14855,0
14856,0
14857,0
14858,0
14859,1
14860,1
14861,1
14862,0
14863,0
14864,1
14865,1
14866,1
14867,0
14868,0
14869,1
14870,1
14871,0
14872,1
14873,1
14874,0
14875,0
14876,1
14877,0
14878,0
14879,0
14880,0
14881,1
14882,0
14883,0
14884,0
14885,0
14886,1
14887,1
14888,0
14889,0
14890,0
14891,0
14892,1
14893,0
14894,1
14895,1
14896,1
14897,0
14898,0
14899,0
14900,0
14901,1
14902,0
14903,1
14904,0
14905,0
14906,1
14907,0
14908,1
14909,0
14910,1
14911,1
14912,1
14913,0
14914,0
14915,1
14916,0
14917,1
14918,0
14919,1
14920,1
14921,0
14922,0
14923,0
14924,0
14925,1
14926,0
14927,1
14928,0
14929,0
14930,0
14931,0
14932,0
14933,0
14934,0
14935,0
14936,0
14937,0
14938,1
14939,0
14940,0
14941,0
14942,1
14943,1
14944,1
14945,1
14946,0
14947,0
14948,1
14949,0
14950,0
14951,0
14952,0
14953,1
14954,0
14955,1
14956,0
14957,1
14958,0
14959,1
14960,0
14961,1
14962,1
14963,0
14964,0
14965,0
14966,0
14967,0
14968,1
14969,1
14970,0
14971,0
14972,1
14973,0
14974,1
14975,1
14976,0
14977,0
14978,1
14979,1
14980,0
14981,1
14982,1
14983,1
14984,1
14985,1
14986,1
14987,1
14988,1
14989,0
14990,1
14991,1
14992,0
14993,1
14994,1
14995,0
14996,0
14997,1
14998,0
14999,0
15000,0
15001,1
15002,0
15003,0
15004,1
15005,0
15006,1
15007,0
15008,0
15009,0
15010,0
15011,1
15012,0
15013,0
15014,0
15015,0
15016,0
15017,1
15018,1
15019,0
15020,1
15021,1
15022,0
15023,1
15024,1
15025,0
15026,0
15027,0
15028,0
15029,1
15030,0
15031,0
15032,1
15033,1
15034,0
15035,0
15036,0
15037,1
15038,0
15039,1
15040,1
15041,0
15042,1
15043,0
15044,0
15045,1
15046,0
15047,0
15048,0
15049,1
15050,0
15051,1
15052,0
15053,0
15054,1
15055,1
15056,1
15057,0
15058,0
15059,1
15060,1
15061,1
15062,0
15063,0
15064,0
15065,1
15066,0
15067,0
15068,0
15069,0
15070,1
15071,1
15072,0
15073,1
15074,0
15075,1
15076,0
15077,0
15078,1
15079,1
15080,0
15081,0
15082,1
15083,0
15084,0
15085,1
15086,1
15087,1
15088,1
15089,1
15090,0
15091,1
15092,0
15093,1
15094,1
15095,1
15096,0
15097,0
15098,0
15099,0
15100,0
15101,1
15102,0
15103,1
15104,1
15105,0
15106,0
15107,1
15108,1
15109,0
15110,1
15111,1
15112,1
15113,0
15114,1
15115,0
15116,1
15117,0
15118,1
15119,0
15120,1
15121,1
15122,0
15123,0
15124,0
15125,0
15126,0
15127,1
15128,1
15129,0
15130,0
15131,0
15132,0
15133,0
15134,1
15135,0
15136,0
15137,0
15138,1
15139,0
15140,0
15141,0
15142,1
15143,0
15144,1
15145,0
15146,0
15147,0
15148,0
15149,1
15150,0
15151,0
15152,1
15153,0
15154,0
15155,0
15156,1
15157,0
15158,0
15159,1
15160,1
15161,0
15162,0
15163,0
15164,0
15165,0
15166,1
15167,1
15168,0
15169,0
15170,1
15171,1
15172,0
15173,0
15174,1
15175,0
15176,1
15177,1
15178,0
15179,0
15180,0
15181,0
15182,0
15183,0
15184,0
15185,1
15186,1
15187,0
15188,0
15189,1
15190,1
15191,0
15192,0
15193,1
15194,1
15195,0
15196,0
15197,1
15198,0
15199,0
15200,0
15201,1
15202,0
15203,1
15204,0
15205,1
15206,0
15207,1
15208,0
15209,0
15210,0
15211,0
15212,1
15213,1
15214,1
15215,0
15216,0
15217,0
15218,1
15219,1
15220,0
15221,1
15222,1
15223,1
15224,1
15225,0
15226,0
15227,0
15228,0
15229,1
15230,0
15231,1
15232,1
15233,0
15234,0
15235,1
15236,0
15237,0
15238,1
15239,0
15240,1
15241,1
15242,1
15243,0
15244,0
15245,1
15246,1
15247,1
15248,0
15249,1
15250,0
15251,1
15252,1
15253,0
15254,1
15255,0
15256,0
15257,0
15258,1
15259,0
15260,0
15261,0
15262,1
15263,1
15264,0
15265,1
15266,0
15267,1
15268,0
15269,0
15270,1
15271,1
15272,0
15273,0
15274,0
15275,0
15276,0
15277,0
15278,1
15279,0
15280,0
15281,0
15282,0
15283,1
15284,0
15285,1
15286,0
15287,1
15288,0
15289,0
15290,0
15291,0
15292,0
15293,0
15294,0
15295,1
15296,0
15297,1
15298,1
15299,1
15300,0
15301,0
15302,0
15303,1
15304,0
15305,1
15306,1
15307,0
15308,1
15309,0
15310,0
15311,0
15312,1
15313,0
15314,0
15315,1
15316,0
15317,0
15318,0
15319,0
15320,1
15321,1
15322,1
15323,0
15324,0
15325,1
15326,1
15327,1
15328,1
15329,0
15330,0
15331,0
15332,0
15333,1
15334,1
15335,1
15336,1
15337,1
15338,0
15339,0
15340,0
15341,1
15342,1
15343,1
15344,0
15345,0
15346,1
15347,1
15348,0
15349,0
15350,1
15351,0
15352,0
15353,0
15354,1
15355,0
15356,0
15357,0
15358,1
15359,1
15360,1
15361,0
15362,0
15363,0
15364,0
15365,0
15366,0
15367,0
15368,0
15369,0
15370,1
15371,0
15372,0
15373,0
15374,1
15375,0
15376,0
15377,0
15378,0
15379,1
15380,1
15381,0
15382,1
15383,0
15384,0
15385,0
15386,1
15387,0
15388,1
15389,0
15390,1
15391,0
15392,1
15393,0
15394,1
15395,1
15396,0
15397,0
15398,1
15399,0
15400,1
15401,1
15402,0
15403,0
15404,0
15405,0
15406,0
15407,0
15408,1
15409,1
15410,0
15411,0
15412,0
15413,0
15414,0
15415,0
15416,0
15417,1
15418,1
15419,1
15420,1
15421,1
15422,1
15423,0
15424,0
15425,0
15426,1
15427,0
15428,0
15429,1
15430,0
15431,1
15432,1
15433,1
15434,1
15435,1
15436,0
15437,1
15438,0
15439,1
15440,0
15441,0
15442,0
15443,0
15444,0
15445,1
15446,0
15447,1
15448,1
15449,1
15450,0
15451,0
15452,1
15453,0
15454,1
15455,1
15456,0
15457,0
15458,0
15459,0
15460,0
15461,1
15462,0
15463,1
15464,0
15465,0
15466,0
15467,0
15468,1
15469,1
15470,1
15471,1
15472,0
15473,0
15474,1
15475,1
15476,0
15477,0
15478,0
15479,1
15480,0
15481,0
15482,1
15483,0
15484,1
15485,0
15486,1
15487,0
15488,1
15489,1
15490,1
15491,0
15492,0
15493,0
15494,0
15495,0
15496,1
15497,0
15498,0
15499,1
15500,0
15501,1
15502,1
15503,0
15504,0
15505,0
15506,0
15507,1
15508,1
15509,0
15510,1
15511,1
15512,1
15513,0
15514,0
15515,1
15516,0
15517,1
15518,0
15519,0
15520,0
15521,1
15522,0
15523,0
15524,1
15525,1
15526,0
15527,1
15528,1
15529,1
15530,1
15531,1
15532,1
15533,1
15534,1
15535,0
15536,0
15537,0
15538,1
15539,0
15540,0
15541,1
15542,0
15543,0
15544,1
15545,0
15546,0
15547,0
15548,1
15549,0
15550,0
15551,1
15552,0
15553,0
15554,1
15555,0
15556,0
15557,0
15558,0
15559,0
15560,1
15561,1
15562,0
15563,0
15564,1
15565,0
15566,1
15567,0
15568,1
15569,0
15570,0
15571,0
15572,0
15573,1
15574,1
15575,1
15576,1
15577,0
15578,1
15579,0
15580,0
15581,0
15582,1
15583,0
15584,1
15585,0
15586,0
15587,0
15588,1
15589,0
15590,0
15591,0
15592,0
15593,1
15594,1
15595,1
15596,0
15597,0
15598,1
15599,0
15600,0
15601,1
15602,1
15603,1
15604,0
15605,1
15606,0
15607,0
15608,0
15609,1
15610,1
15611,1
15612,0
15613,0
15614,0
15615,1
15616,0
15617,0
15618,1
15619,1
15620,1
15621,1
15622,0
15623,0
15624,1
15625,0
15626,1
15627,0
15628,1
15629,1
15630,0
15631,0
15632,0
15633,0
15634,0
15635,1
15636,1
15637,0
15638,1
15639,0
15640,0
15641,1
15642,0
15643,1
15644,1
15645,1
15646,0
15647,1
15648,1
15649,0
15650,0
15651,0
15652,0
15653,0
15654,0
15655,0
15656,0
15657,1
15658,0
15659,0
15660,0
15661,0
15662,0
15663,1
15664,1
15665,1
15666,0
15667,0
15668,0
15669,1
15670,0
15671,0
15672,0
15673,1
15674,0
15675,1
15676,0
15677,0
15678,0
15679,0
15680,0
15681,1
15682,1
15683,0
15684,1
15685,1
15686,1
15687,1
15688,1
15689,0
15690,0
15691,0
15692,0
15693,0
15694,0
15695,0
15696,0
15697,0
15698,0
15699,0
15700,0
15701,0
15702,0
15703,0
15704,1
15705,1
15706,0
15707,1
15708,1
15709,1
15710,0
15711,0
15712,0
15713,1
15714,1
15715,0
15716,0
15717,1
15718,0
15719,0
15720,1
15721,1
15722,1
15723,0
15724,1
15725,0
15726,0
15727,0
15728,1
15729,1
15730,0
15731,0
15732,0
15733,0
15734,1
15735,1
15736,0
15737,0
15738,1
15739,1
15740,0
15741,0
15742,0
15743,0
15744,1
15745,1
15746,0
15747,0
15748,1
15749,1
15750,0
15751,0
15752,1
15753,1
15754,0
15755,1
15756,0
15757,0
15758,1
15759,0
15760,0
15761,1
15762,1
15763,0
15764,1
15765,0
15766,1
15767,0
15768,0
15769,0
15770,1
15771,0
15772,0
15773,1
15774,0
15775,0
15776,0
15777,0
15778,0
15779,1
15780,0
15781,0
15782,0
15783,1
15784,0
15785,1
15786,0
15787,1
15788,1
15789,0
15790,1
15791,0
15792,0
15793,1
15794,0
15795,1
15796,0
15797,0
15798,1
15799,1
15800,0
15801,1
15802,0
15803,0
15804,0
15805,0
15806,1
15807,1
15808,1
15809,0
15810,1
15811,0
15812,1
15813,0
15814,0
15815,1
15816,1
15817,1
15818,1
15819,0
15820,0
15821,0
15822,0
15823,0
15824,0
15825,1
15826,0
15827,1
15828,0
15829,1
15830,0
15831,1
15832,1
15833,0
15834,0
15835,0
15836,1
15837,0
15838,0
15839,0
15840,0
15841,0
15842,1
15843,0
15844,1
15845,0
15846,1
15847,0
15848,0
15849,0
15850,1
15851,0
15852,0
15853,0
15854,0
15855,0
15856,0
15857,0
15858,1
15859,1
15860,0
15861,1
15862,0
15863,0
15864,1
15865,0
15866,0
15867,0
15868,0
15869,0
15870,0
15871,0
15872,1
15873,0
15874,1
15875,1
15876,1
15877,1
15878,0
15879,0
15880,0
15881,0
15882,1
15883,0
15884,1
15885,0
15886,1
15887,0
15888,0
15889,0
15890,0
15891,0
15892,0
15893,1
15894,0
15895,0
15896,0
15897,0
15898,1
15899,0
15900,0
15901,0
15902,1
15903,1
15904,0
15905,1
15906,0
15907,1
15908,1
15909,1
15910,1
15911,0
15912,0
15913,1
15914,0
15915,1
15916,0
15917,1
15918,1
15919,0
15920,0
15921,0
15922,1
15923,0
15924,0
15925,0
15926,0
15927,0
15928,0
15929,1
15930,0
15931,1
15932,0
15933,1
15934,0
15935,0
15936,1
15937,1
15938,0
15939,0
15940,1
15941,0
15942,0
15943,1
15944,1
15945,0
15946,0
15947,1
15948,1
15949,1
15950,0
15951,0
15952,1
15953,1
15954,1
15955,0
15956,0
15957,1
15958,0
15959,1
15960,1
15961,0
15962,1
15963,1
15964,0
15965,1
15966,0
15967,0
15968,0
15969,1
15970,1
15971,1
15972,0
15973,0
15974,0
15975,0
15976,0
15977,0
15978,0
15979,1
15980,0
15981,0
15982,1
15983,0
15984,0
15985,1
15986,0
15987,1
15988,1
15989,0
15990,0
15991,0
15992,0
15993,1
15994,0
15995,0
15996,0
15997,0
15998,0
15999,0
16000,0
16001,1
16002,1
16003,1
16004,1
16005,0
16006,1
16007,1
16008,0
16009,0
16010,0
16011,1
16012,0
16013,0
16014,1
16015,1
16016,1
16017,1
16018,1
16019,0
16020,0
16021,1
16022,1
16023,0
16024,1
16025,1
16026,0
16027,0
16028,1
16029,1
16030,0
16031,0
16032,0
16033,1
16034,1
16035,0
16036,0
16037,1
16038,0
16039,1
16040,1
16041,0
16042,1
16043,0
16044,1
16045,0
16046,1
16047,0
16048,0
16049,0
16050,1
16051,1
16052,0
16053,1
16054,1
16055,0
16056,1
16057,1
16058,0
16059,1
16060,0
16061,1
16062,0
16063,0
16064,0
16065,0
16066,0
16067,0
16068,0
16069,0
16070,0
16071,1
16072,1
16073,1
16074,0
16075,0
16076,1
16077,1
16078,0
16079,1
16080,1
16081,0
16082,0
16083,0
16084,0
16085,1
16086,1
16087,1
16088,0
16089,1
16090,0
16091,0
16092,1
16093,1
16094,0
16095,1
16096,0
16097,0
16098,0
16099,0
16100,0
16101,1
16102,0
16103,1
16104,0
16105,1
16106,0
16107,0
16108,0
16109,1
16110,0
16111,0
16112,0
16113,0
16114,1
16115,0
16116,0
16117,0
16118,0
16119,1
16120,0
16121,1
16122,1
16123,1
16124,1
16125,0
16126,0
16127,0
16128,1
16129,1
16130,1
16131,1
16132,0
16133,1
16134,0
16135,0
16136,1
16137,1
16138,1
16139,0
16140,1
16141,1
16142,1
16143,1
16144,1
16145,1
16146,0
16147,1
16148,1
16149,1
16150,0
16151,0
16152,1
16153,0
16154,0
16155,1
16156,1
16157,1
16158,0
16159,1
16160,0
16161,0
16162,1
16163,0
16164,0
16165,0
16166,1
16167,0
16168,1
16169,1
16170,1
16171,1
16172,1
16173,0
16174,1
16175,1
16176,1
16177,1
16178,0
16179,0
16180,0
16181,0
16182,1
16183,0
16184,0
16185,1
16186,0
16187,0
16188,1
16189,1
16190,0
16191,0
16192,0
16193,1
16194,1
16195,0
16196,1
16197,0
16198,1
16199,0
16200,1
16201,0
16202,0
16203,0
16204,1
16205,0
16206,0
16207,1
16208,1
16209,1
16210,0
16211,1
16212,0
16213,1
16214,0
16215,0
16216,1
16217,0
16218,0
16219,1
16220,1
16221,0
16222,0
16223,0
16224,1
16225,1
16226,1
16227,1
16228,0
16229,1
16230,1
16231,1
16232,0
16233,0
16234,0
16235,1
16236,1
16237,1
16238,0
16239,1
16240,0
16241,0
16242,0
16243,0
16244,1
16245,0
16246,0
16247,0
16248,0
16249,0
16250,0
16251,1
16252,1
16253,0
16254,1
16255,0
16256,0
16257,0
16258,0
16259,0
16260,0
16261,0
16262,0
16263,0
16264,0
16265,1
16266,0
16267,0
16268,0
16269,0
16270,1
16271,0
16272,0
16273,0
16274,1
16275,1
16276,0
16277,0
16278,0
16279,0
16280,1
16281,1
16282,1
16283,1
16284,0
16285,1
16286,0
16287,0
16288,1
16289,0
16290,0
16291,1
16292,0
16293,0
16294,0
16295,1
16296,0
16297,0
16298,1
16299,0
16300,0
16301,0
16302,1
16303,0
16304,0
16305,0
16306,0
16307,0
16308,1
16309,0
16310,1
16311,0
16312,1
16313,0
16314,0
16315,0
16316,0
16317,0
16318,1
16319,1
16320,1
16321,1
16322,1
16323,1
16324,1
16325,0
16326,0
16327,1
16328,0
16329,0
16330,0
16331,0
16332,1
16333,1
16334,1
16335,0
16336,0
16337,1
16338,1
16339,0
16340,0
16341,0
16342,0
16343,1
16344,0
16345,0
16346,0
16347,0
16348,1
16349,0
16350,1
16351,1
16352,0
16353,1
16354,1
16355,0
16356,1
16357,0
16358,0
16359,0
16360,0
16361,0
16362,0
16363,0
16364,0
16365,1
16366,1
16367,1
16368,1
16369,0
16370,1
16371,0
16372,1
16373,0
16374,1
16375,0
16376,1
16377,0
16378,0
16379,0
16380,1
16381,0
16382,0
16383,1
16384,0
16385,1
16386,0
16387,0
16388,1
16389,1
16390,1
16391,0
16392,0
16393,1
16394,1
16395,0
16396,0
16397,1
16398,1
16399,0
16400,0
16401,0
16402,0
16403,1
16404,0
16405,0
16406,0
16407,0
16408,1
16409,1
16410,1
16411,0
16412,0
16413,1
16414,0
16415,0
16416,1
16417,0
16418,0
16419,1
16420,0
16421,0
16422,1
16423,1
16424,0
16425,1
16426,0
16427,0
16428,0
16429,1
16430,1
16431,0
16432,0
16433,1
16434,1
16435,0
16436,1
16437,0
16438,0
16439,1
16440,0
16441,1
16442,0
16443,1
16444,0
16445,0
16446,0
16447,0
16448,1
16449,1
16450,1
16451,1
16452,0
16453,1
16454,0
16455,0
16456,0
16457,0
16458,1
16459,0
16460,1
16461,0
16462,1
16463,0
16464,1
16465,0
16466,1
16467,1
16468,0
16469,1
16470,0
16471,0
16472,1
16473,0
16474,0
16475,0
16476,0
16477,0
16478,1
16479,0
16480,0
16481,1
16482,0
16483,1
16484,0
16485,0
16486,1
16487,0
16488,0
16489,0
16490,1
16491,1
16492,0
16493,0
16494,1
16495,1
16496,1
16497,1
16498,0
16499,0
16500,1
16501,0
16502,0
16503,1
16504,0
16505,0
16506,1
16507,0
16508,1
16509,0
16510,1
16511,1
16512,0
16513,1
16514,0
16515,1
16516,1
16517,1
16518,0
16519,0
16520,0
16521,0
16522,1
16523,0
16524,1
16525,0
16526,1
16527,1
16528,0
16529,1
16530,0
16531,0
16532,1
16533,0
16534,0
16535,0
16536,1
16537,0
16538,1
16539,0
16540,0
16541,1
16542,1
16543,0
16544,0
16545,1
16546,1
16547,0
16548,1
16549,1
16550,0
16551,1
16552,1
16553,0
16554,0
16555,1
16556,1
16557,0
16558,0
16559,1
16560,0
16561,0
16562,1
16563,1
16564,0
16565,0
16566,0
16567,1
16568,1
16569,0
16570,1
16571,0
16572,1
16573,1
16574,1
16575,0
16576,0
16577,0
16578,0
16579,1
16580,0
16581,1
16582,0
16583,1
16584,0
16585,1
16586,0
16587,0
16588,1
16589,0
16590,0
16591,1
16592,1
16593,0
16594,1
16595,1
16596,0
16597,1
16598,1
16599,0
16600,1
16601,1
16602,0
16603,1
16604,0
16605,0
16606,0
16607,0
16608,1
16609,0
16610,0
16611,1
16612,0
16613,0
16614,1
16615,1
16616,0
16617,0
16618,1
16619,1
16620,0
16621,0
16622,0
16623,0
16624,1
16625,1
16626,0
16627,1
16628,1
16629,0
16630,0
16631,0
16632,1
16633,0
16634,0
16635,0
16636,0
16637,1
16638,0
16639,0
16640,1
16641,0
16642,0
16643,0
16644,0
16645,0
16646,0
16647,1
16648,1
16649,0
16650,1
16651,0
16652,0
16653,0
16654,0
16655,0
16656,1
16657,1
16658,1
16659,0
16660,0
16661,0
16662,0
16663,1
16664,0
16665,1
16666,0
16667,1
16668,1
16669,0
16670,1
16671,1
16672,1
16673,0
16674,0
16675,0
16676,1
16677,0
16678,1
16679,0
16680,0
16681,1
16682,0
16683,1
16684,0
16685,1
16686,1
16687,0
16688,1
16689,0
16690,1
16691,0
16692,1
16693,1
16694,1
16695,0
16696,0
16697,1
16698,0
16699,1
16700,1
16701,0
16702,1
16703,1
16704,0
16705,1
16706,1
16707,0
16708,0
16709,0
16710,0
16711,0
16712,1
16713,0
16714,1
16715,0
16716,1
16717,1
16718,0
16719,1
16720,0
16721,0
16722,0
16723,0
16724,1
16725,0
16726,1
16727,1
16728,1
16729,0
16730,0
16731,0
16732,1
16733,1
16734,1
16735,1
16736,1
16737,1
16738,0
16739,0
16740,1
16741,0
16742,0
16743,1
16744,0
16745,0
16746,1
16747,1
16748,0
16749,0
16750,0
16751,0
16752,1
16753,1
16754,0
16755,0
16756,1
16757,0
16758,0
16759,0
16760,0
16761,1
16762,0
16763,1
16764,0
16765,1
16766,1
16767,1
16768,0
16769,1
16770,1
16771,0
16772,0
16773,1
16774,0
16775,0
16776,0
16777,0
16778,1
16779,1
16780,0
16781,1
16782,0
16783,0
16784,0
16785,0
16786,0
16787,1
16788,1
16789,1
16790,0
16791,1
16792,1
16793,1
16794,0
16795,1
16796,0
16797,1
16798,0
16799,0
16800,1
16801,0
16802,1
16803,0
16804,0
16805,0
16806,0
16807,1
16808,1
16809,1
16810,0
16811,0
16812,1
16813,1
16814,1
16815,1
16816,1
16817,1
16818,1
16819,0
16820,0
16821,0
16822,0
16823,0
16824,1
16825,0
16826,0
16827,0
16828,1
16829,0
16830,0
16831,0
16832,0
16833,1
16834,0
16835,1
16836,0
16837,0
16838,0
16839,1
16840,1
16841,1
16842,0
16843,0
16844,0
16845,1
16846,1
16847,1
16848,1
16849,0
16850,0
16851,1
16852,0
16853,1
16854,0
16855,0
16856,0
16857,1
16858,1
16859,1
16860,1
16861,0
16862,0
16863,1
16864,0
16865,1
16866,0
16867,1
16868,1
16869,1
16870,1
16871,1
16872,0
16873,1
16874,0
16875,1
16876,1
16877,1
16878,1
16879,0
16880,0
16881,0
16882,0
16883,1
16884,0
16885,0
16886,0
16887,1
16888,1
16889,1
16890,1
16891,0
16892,1
16893,0
16894,0
16895,1
16896,1
16897,0
16898,1
16899,1
16900,1
16901,1
16902,1
16903,0
16904,0
16905,0
16906,0
16907,1
16908,1
16909,0
16910,1
16911,0
16912,1
16913,0
16914,0
16915,0
16916,1
16917,0
16918,1
16919,0
16920,0
16921,0
16922,1
16923,1
16924,1
16925,0
16926,0
16927,0
16928,1
16929,0
16930,0
16931,1
16932,1
16933,1
16934,1
16935,0
16936,0
16937,0
16938,1
16939,0
16940,1
16941,0
16942,0
16943,1
16944,0
16945,0
16946,1
16947,1
16948,0
16949,0
16950,1
16951,1
16952,1
16953,0
16954,0
16955,0
16956,0
16957,0
16958,1
16959,0
16960,1
16961,1
16962,0
16963,0
16964,0
16965,0
16966,0
16967,1
16968,1
16969,0
16970,0
16971,1
16972,1
16973,0
16974,1
16975,1
16976,0
16977,1
16978,1
16979,1
16980,1
16981,1
16982,0
16983,1
16984,0
16985,0
16986,0
16987,1
16988,0
16989,0
16990,0
16991,1
16992,1
16993,0
16994,1
16995,1
16996,1
16997,0
16998,1
16999,0
17000,0
17001,0
17002,1
17003,1
17004,1
17005,0
17006,1
17007,1
17008,1
17009,1
17010,0
17011,1
17012,0
17013,0
17014,0
17015,0
17016,1
17017,0
17018,1
17019,0
17020,0
17021,0
17022,1
17023,1
17024,0
17025,1
17026,0
17027,0
17028,0
17029,1
17030,1
17031,0
17032,0
17033,1
17034,0
17035,1
17036,0
17037,1
17038,0
17039,0
17040,0
17041,0
17042,0
17043,1
17044,0
17045,0
17046,0
17047,1
17048,1
17049,0
17050,1
17051,0
17052,1
17053,0
17054,1
17055,0
17056,0
17057,1
17058,0
17059,0
17060,1
17061,1
17062,1
17063,1
17064,1
17065,0
17066,1
17067,0
17068,1
17069,0
17070,1
17071,0
17072,0
17073,1
17074,0
17075,0
17076,1
17077,1
17078,0
17079,0
17080,0
17081,0
17082,1
17083,0
17084,1
17085,0
17086,0
17087,0
17088,0
17089,0
17090,0
17091,1
17092,1
17093,1
17094,1
17095,0
17096,0
17097,1
17098,0
17099,1
17100,1
17101,0
17102,1
17103,0
17104,0
17105,0
17106,0
17107,1
